Repository,Repo Description,Keyword,Commit Link,Commit Description,Labels,Sentiment
https://github.com/mantvydasb/Red-Team-Infrastructure-Automation.git,Disposable and resilient red team infrastructure with Terraform,pay,https://github.com/mantvydasb/Red-Team-Infrastructure-Automation/commit/a55841593ca677774d26c6194d33afa7cb451a14,renamed payload droplets to phishing,other-refactor-payload,
https://github.com/mantvydasb/Red-Team-Infrastructure-Automation.git,,pay,https://github.com/mantvydasb/Red-Team-Infrastructure-Automation/commit/9902e2229b1f0f31e5be1e3680d2cfc705591103,added back in payload and payload-rdr configs,other-addition-payload,
https://github.com/mantvydasb/Red-Team-Infrastructure-Automation.git,,pay,https://github.com/mantvydasb/Red-Team-Infrastructure-Automation/commit/0d96784ebda12f861048c7dda266e563a3cf4201,printing out payload and its redirector IPs,other-addition-payload,
https://github.com/mantvydasb/Red-Team-Infrastructure-Automation.git,,pay,https://github.com/mantvydasb/Red-Team-Infrastructure-Automation/commit/6b73b59093e1214c01a4161a3438b82dcd5ee734,printing out payload and its redirector IPs,other-addition-payload,
https://github.com/falldamagestudio/UE4-GHA-BuildSystem.git,This is an automated build system that allows you to build UE4 games,cost,https://github.com/falldamagestudio/UE4-GHA-BuildSystem/commit/e58083adbf91e7daa8ddb5db6c3b2e5c8c0a906c,"Change pd-ssd to pd-balanced

Tests have shown pd-balanced to have performance reasonably close to that of pd-ssd, but at half the cost","cost-awareness-instance, cost-saving-instance",
https://github.com/NaamaCohenIvgi/terragoat.git,"TerraGoat is Bridgecrew's ""Vulnerable by Design"" Terraform repository. TerraGoat is a learning and training project that demonstrates how common configuration errors can find their way into production cloud environments.",pay,https://github.com/NaamaCohenIvgi/terragoat/commit/0097bf218d99023ee6a5e543162c8daa4fcf33e8,Re-add payload + BE azure configuration,fork-false_positive,
https://github.com/chrislittle/AzureSubscriptionAutomation.git,Automated capabilities for the creation of Azure Subscriptions,bill,https://github.com/chrislittle/AzureSubscriptionAutomation/commit/8ed39817d03816edf0d11a7e801b6d709d77348b,moving to billing account mca,other-addition-billing,
https://github.com/cookpad/terraform-aws-eks.git,This repo contains a set of Terraform modules that can be used to provision an Elastic Kubernetes (EKS) cluster on AWS.,cost,https://github.com/cookpad/terraform-aws-eks/commit/59c40286757e1fa5cb5391421c5380e5ad506387,"Run GPU node group tests with on_demand instances (#236)

This should fix the flakiness we have seen with this test recently.

Using g4dn.xlarge instance type as this is currently the lowest cost
Nvidia GPU node","cost-awareness-instance, cost-saving-instance",
https://github.com/web3-storage/ipfs-elastic-provider-infrastructure.git,IaC for IPFS Elastic Provider on AWS,efficient,https://github.com/web3-storage/ipfs-elastic-provider-infrastructure/commit/55ea76056607df283d226fe26f0ab296e40dcc87,"Terratest (#27)

* Improving workflow - shared workflow receives inputs

* Will test PR to terratest branch

* pull-request paths test

* path with ** at the end

* Trying to fix path trigger

* New workflows

* Shared pipe question

* First working test case

* Correctly validating complex output

* All planned test cases working awesomely

* New test cases: Call AWS API to verify that table is active

* A few basic test cases working for gateway endpoint

* New test cases

* Destroy infra + radme cd explaining

* Big progress with getting AWS information through SDK

* Validating vpc_id

* Route table association validation

* lambda module - examples

* Working test structure for api-gateway-to-lambda-module

* Lambda execution test success

* Validating APIGateway URL

* lambda_permission to apigateway inside module

* Just rename terratest tables

* Base structure for testing lambda-from-s3 module and renaming/adjusting lambda function base code

* Good progress on lambda-from-s3_test

* Gave up on checking metrics to see if lambda was invoked. Simplified and more efficient test will be look at bucket notification config and invoking lambda

* Lambda from s3 test worked

* Improving tests by validating lambda function name from output

* Messing up with kube-specs module (Now called as base-components)

* Was able to create cluster and execute client command from Go Kubernetes client. Also renaming terraform outputs and variableNames to match convention using _

* Metrics server properly tested

* Code improvement: Creating different service accounts with different role association

* First assertions: about serviceAccount names, namespaces and annotations

* Validating connection between annotation and the real role-arn created

* Progress: Was able to create policies inside the correct roles

* Typo fixing

* OIDC Test

* All just tested, working properly

* Returning workflow branch configurations to main

* Remove manual triggerHamz",other-addition-unknown,
https://github.com/robertlupinek/rh-ex407.git,Repository for notes and system system for RHCS Ansible EX407 Exam,cheap,https://github.com/robertlupinek/rh-ex407/commit/0c679d7adfa5bf38d5c7846958f3508fc036b3e9,Adding set private IP addresses and allowing public IP addresses on non-jump hosts.  Too cheap for Nat instance. :),cost-saving-networking,
https://github.com/dmolchanov/tf-nextcloud.git,Terraform manifests to set up nextcloud in terraform,bill,https://github.com/dmolchanov/tf-nextcloud/commit/c083f94bd10eca8a536321cdfc6c457959171737,ELB+AS. with no rules for autoscaling. Only one instance by default to avoid bills.,other-addition-billing,
https://github.com/JamesWoolfenden/terraform-aws-workspaces.git,Basic Workspaces module,cost,https://github.com/JamesWoolfenden/terraform-aws-workspaces/commit/e4558e322cd6af610c43a840a59af8dad41f307f,cost,cost-saving-unknown,
https://github.com/dtelaroli/devops-test.git,"A project to demonstrate the tools power build a microservice platform with fully managed docker, serverless, CICD, IaaC, message queues, GraphQL and PubSub. This sample project includes an API which sends a message with asyncronous request and called back throught a GraphQL subscription.",pay,https://github.com/dtelaroli/devops-test/commit/a96558b80950db58f0486534e242e399f37d466b,Create PayOrder feature,other-addition-payload,
https://github.com/Rich3185/analytical-platform-iam.git,Analytical Platform IAM config,bill,https://github.com/Rich3185/analytical-platform-iam/commit/d5b2905a48826f9ebf90a4d7a3dd77d59ace13f4,"create billing viewer role/group (#139)

* create billing viewer role/group

* terraform fmt

* add billing viewer role link in readme

* remove users from read only due to IAM group membership limits

* rename billing viewer link name to `data`",other-addition-billing,
https://github.com/Rich3185/analytical-platform-iam.git,,bill,https://github.com/Rich3185/analytical-platform-iam/commit/a225ae09a3699301588d8b5345e18ff0ec4f26bd,"Remove the Analytical Platform Team from billing viewers (#180)

This is a temporary measure as we've reached the maximum number of
groups for the Platform Team. This doesn't remove access to the Billing
Console",other-removal-billing,
https://github.com/kmarilleau/a-cloud-guru-gcp-cloud-engineer-terraform.git,Terraform Scripts for Labs in A Cloud Guru Course: Google Certified Associate Cloud Engineer,bill,https://github.com/kmarilleau/a-cloud-guru-gcp-cloud-engineer-terraform/commit/49da63aaa729a81bb65eaf47716fd3b6a8722e75,set billing account,other-addition-billing,
https://github.com/traveloka/terraform-aws-deprecated-asg.git,"A Terraform module which creates an AWS EC2 Launch Configuration, and EC2 Auto Scaling Groups. This modules can be used to do blue/green auto scaling deployment",cost,https://github.com/traveloka/terraform-aws-deprecated-asg/commit/ef6234daeae0d240fe8f93a8a12ced0f3a0a28e0,add new variable for costumizing user data,other-addition-vars,
https://github.com/ndebuhr/cloud-native-workstation.git,A set of development and prototyping tools that can be useful in some cloud-native-centric projects,cost,https://github.com/ndebuhr/cloud-native-workstation/commit/301244e00d9f359f964242849462704f80e8db13,"🧠 Parameterize Jupyter GPU provisioning, for more flexibility in AI/ML/GPU workload cost-performance decisions",cost-awareness-feature,
https://github.com/Bot-Casey/pdf_billing_generator.git,empty readme,bill,https://github.com/Bot-Casey/pdf_billing_generator/commit/bb18fd25b4b2af96ac150bd55aebaa9902ce61e5,"init. 1. Created users defined in users.tf, assigned each to inputbucketgroup and attached policies for said users to access the s3_input_bucket and billing_sqs_queue. 2. Created each of the above resources.",other-addition-billing,
https://github.com/ghoshkunal123/aws-infra-as-code.git,empty readme,cost,https://github.com/ghoshkunal123/aws-infra-as-code/commit/9e18cd456faf2be7dd85ea748c9836faf67ed473,"ANLY-3144: add tags to all resources for cost evaluation, etc. +review FINR @dchou",other-addition-tags,
https://github.com/keithnoguchi/do-in-action.git,DO with Terraform and Ansible,cheap,https://github.com/keithnoguchi/do-in-action/commit/2291a1ac7e47009d058a1a448760cd5559e5946e,"vars.tf: Increase the number of droplets to 40 each

To hit the 40Gig total with cheapest droplets :)",cost-saving-storage,
https://github.com/bastiandg/scaling-in-the-cloud.git,Scaling tech talk,cost,https://github.com/bastiandg/scaling-in-the-cloud/commit/28e774b02ce6cdc252d9d1d919f436d2d3c4c6cd,Increase hash cost, Add health endpoint,other-addition-unknown
https://github.com/ayltai/hknews-infrastructure.git,Automates HK News server provisioning and configurations. ,cheap,https://github.com/ayltai/hknews-infrastructure/commit/68171be117d3997b84253258f41fad6daedbc76a,Use a bigger but cheaper EC2 instance,cost-saving-instance,
https://github.com/AaronForce1/terraform-aws-infrastructure-eks.git,"Terraform-powered, infrastructure-as-code for provisioning an AWS EKS Cluster with ""base"" installations of essential kubernetes deployments, such as: Nginx Ingress, Gitlab Runner, Cert Manager, Hashicorp Consul, Hashicorp Vault, Kubernetes Dashboard.",cost,https://github.com/AaronForce1/terraform-aws-infrastructure-eks/commit/10430d141339062ab1a9f5882689399f21e7c3f9,Setting up infracost components and other pre-commit states,other-addition-cost_calculator,
https://github.com/sika-training-examples/2022-04-22--heidelbergcement--terraform-monorepo.git,empty readme,cost,https://github.com/sika-training-examples/2022-04-22--heidelbergcement--terraform-monorepo/commit/1aaaf47e12a8eb57112cfb887f95c1b3cf025ffe,feat(env/gitlab): Add INFRACOST_API_KEY,other-addition-cost_calculator,
https://github.com/sika-training-examples/2022-04-22--heidelbergcement--terraform-monorepo.git,,cost,https://github.com/sika-training-examples/2022-04-22--heidelbergcement--terraform-monorepo/commit/0a98e0b72eb915a558f5a6ac33f3831db1f0231c,feat(env/gitlab): Add GITLAB_TOKEN for infracost comment,other-addition-cost_calculator,
https://github.com/skehlet/aws-batch-processing.git,Serverless batch processing experiment,cheap,https://github.com/skehlet/aws-batch-processing/commit/decdbce98d33cf2599aee554779ef5d8b5361d8f,updated lambda to use SQS as an event source, added NAT instance option (cheaper than NAT GW),cost-saving-networking-NAT
https://github.com/JamesWoolfenden/terraform-azurerm-mysql.git,Basic MySQL module,cost,https://github.com/JamesWoolfenden/terraform-azurerm-mysql/commit/ab28ba331929475431fe695036d0863d329cdac2,costs,cost-saving-storage,
https://github.com/ae-lexs/terraform_modules.git,This project is a collection of my personal Terraform Modules,bill,https://github.com/ae-lexs/terraform_modules/commit/84628710c900b2d1db058aa0e339134f24e6d20c,"billing_cloudwatch_alarm module documentation (#5)

* Rename cloudwatch_alarm to billing_cloudwatch_alarm

* Add documentation for the billing_cloudwatch_alarm module",cost-awareness-alert,
https://github.com/ae-lexs/terraform_modules.git,,bill,https://github.com/ae-lexs/terraform_modules/commit/8cd62acc20ce3418eaf4cdd9d8b472091101cdbd,Fix the issue with threshold variable of the billing_cloudwatch_alarm module (#6),cost-awareness-alert,
https://github.com/ae-lexs/terraform_modules.git,,bill,https://github.com/ae-lexs/terraform_modules/commit/76b52b2de84ca6215dea8b733f7bb6ba2d453cd3,"Add S3 Versioned Bucket Module (#8)

* Update the README file of the root module

* Add basic structure for the s3_bucket_versioned module

* Create versioned_bucket module

* Update the documentation of the s3_versioned_bucket

* Update the format of the code in the billing_cloudwatch_alarm module

* Use s3_versioned_bucket module

* Rename the outputs of the s3_versioned_bucket

* Remove deprecated syntax of the modules

* Create an S3 versioned bucket called terraform_state_of_terraform_modules_project

* Add the section outout to the root module documentation

* Add bucket_name output to the s3_versioned_bucket module

* Remove bucket_name output to the s3_versioned_bucket module

* Add two aws_s3_bucket_objects called terraform_state_object and terraform_state_backup_object

* Add etag for the terraform_state_object and the terraform_state_backup_object reources",other-addition-module,
